id,date,tweet
1325258286111797252,2020-11-08 02:06:12+00:00,"During his speech, Joe Biden looked down the camera and said “I owe you” to the election officials. How long do you reckon it will be before Trump says that’s evidence of voter fraud."
1325257741288484864,2020-11-08 02:04:02+00:00,So Pence is just going to go along with Trump pretending he didn’t lose? And sending Giuliani to hold incoherent press conferences outside landscaping firms falsely claiming the election was stolen? That’s how Pence goes out?
1325253692275220480,2020-11-08 01:47:56+00:00,"Biden giving a special shoutout to the African American community — he knows they brought him here, in South Carolina and on Election Day."
1325235408595202060,2020-11-08 00:35:17+00:00,"I hope y’all new political scientists realize that it doesn’t just stop with voting. Hold our government accountable, call them, hit them up on twitter, write a letter. But we can’t go back to sleep until the next election."
1325230985039015936,2020-11-08 00:17:43+00:00,"Election results should always be announced on Saturdays. This would give me Sunday to sleep off my hangover, or update my will, or both."
1325217291211055104,2020-11-07 23:23:18+00:00,"Hey, is there going to be someone who paies for people in DC to move to Georgia? Because I've got at least 20 or 30 people who will move to Georgia to vote in the Senate election if you pay them to do so."
1325216331067658241,2020-11-07 23:19:29+00:00,Yo when other countries are happy about the US election it’s problem 😂
1325201321994186754,2020-11-07 22:19:50+00:00,It’s quite something when foreign leaders send congratulations to the winner of a US Presidential election while the Republican party in the US say nothing. Incredible!
1325200226190192641,2020-11-07 22:15:29+00:00,Have only lived in DC about a year. We have now lived through a @Nationals World Series win and a Presidential Election. Bigger energy on the Election tbh.
1325188186746843137,2020-11-07 21:27:39+00:00,"Poll: Assuming that Donald Trump’s 2020 loss isn’t overturned in the courts, does he run again in the 2024 presidential election?"
1325187385185996802,2020-11-07 21:24:28+00:00,"There’s a big THANK YOU in order for @KillerMike &amp; @therealelp / @runjewels for the PHENOMENAL effort/work they put in with their @adultswim live concert, their online activism, &amp; Killer Mike’s tireless work in his home state &amp; city during this historic election!!!
👉🤛#RTJ ✊️"
1325186641682550784,2020-11-07 21:21:30+00:00,This has been a long four years. This election season has been a long four years. This Election Day has been a long four years
1325184994164187136,2020-11-07 21:14:58+00:00,Y’all going into runoffs for senate control. Don’t sleep. Turning out for every election is just as important if not more than voting for president.
1325180359869394944,2020-11-07 20:56:33+00:00,#Trump has tweeted that he won this election BIG
1325174547268579332,2020-11-07 20:33:27+00:00,Drove 7 hours out here on the Election Day that never was. I’m ready for this. Boutta get juuumped for my country... but doing it because I love all of you
1325170723124473857,2020-11-07 20:18:15+00:00,I’ve been watching the game. Anything new in the election? #presidentalelection2020
1325164280782741506,2020-11-07 19:52:39+00:00,"I've enjoyed the memes more than the election

All of you are ridiculous"
1325164184624095232,2020-11-07 19:52:16+00:00,"President’s motorcade, now returning from the golf course, will pass thousands of people on the streets surrounding the White House celebrating his election loss. @9NewsAUS @TheTodayShow"
1325164098217156608,2020-11-07 19:51:56+00:00,"Woke contingency, it's ok to celebrate the historic election of Joe and Kamala. I promise you it's ok. 

Let's get free."
1325162380624449537,2020-11-07 19:45:06+00:00,news networks really took the swing first approach to calling this presidential election smh
1325156547408793602,2020-11-07 19:21:55+00:00,Hear that? That’s the sound of crickets from Republicans who remain loyal to a lame-duck who made history by joining just 5 other presidents who lost an election as an incumbent. Sad.
1325140468116713472,2020-11-07 18:18:02+00:00,Someone give me the strength to not recreate the patronizing texts I got from my conservative uncles post-election in 2016 about how I ‘tried hard but the result was for the best’ and send them back word-for-word + a note about their kids voting for Biden.
1325136566780616704,2020-11-07 18:02:32+00:00,"I’m doing a poll if anyone can help

If you’re a Trump supporter but you don’t recognize the legitimate result of of the election can you comment why?

jk get the fuck off my timeline"
1325131381136044034,2020-11-07 17:41:55+00:00,"Not allowed to celebrate the election outcomes on Discord or at home, so gonna scream about it here. NO MORE TRUMP! I wish we could kick him out right now, since I’m sure he’s gonna cause trouble for these next few months, but at least there’s change ahead"
1325130402671988737,2020-11-07 17:38:02+00:00,"You want to thank BIPOC and young voters for coming out big this election? Pass a #GreenNewDeal, #MedicareForAll, expand affordable housing, fund public education, make college free, #CancelStudentDebt, pass #immigrationreform, keep kids out of cages, and pass a stimulus plan."
1325128858366955521,2020-11-07 17:31:54+00:00,ATL Mayor Keisha Lance Bottoms is speaking with such emotion about the election of #BidenHarris2020... she’s about to make me tear up too
1325128753157042177,2020-11-07 17:31:29+00:00,My neighborhood putting together an impromptu block party within an hour of the election news is the best thing I’ve ever seen
1325126842378956803,2020-11-07 17:23:53+00:00,"You know who deserves this election win the most? The 200k+ dead from Covid. Their voices, now silenced forever, were heard at the voting booth."
1325125604237217793,2020-11-07 17:18:58+00:00,"I said before the election, our only hope was a historic turnout"
1325125522884530183,2020-11-07 17:18:38+00:00,"For the 1st time in 4 years I feel a strong sense of optimism with the election of @JoeBiden &amp; @KamalaHarris
While we as a nation are far from perfect, I wholeheartedly believe that these two professionals will work tirelessly to reunite our nation &amp; repair our global reputation"
1325122490889220098,2020-11-07 17:06:36+00:00,anyways they need to do a president election sale at somebodys damn mall
1325121408398217216,2020-11-07 17:02:17+00:00,"this election showed how lazy , uneducated , trifling , and anything a lot of adults are !"
1325121024673853440,2020-11-07 17:00:46+00:00,What a feeling to be in DC when they called the election for President Elect Biden! People are literally dancing in the streets!
1325119801128185856,2020-11-07 16:55:54+00:00,"At the National Gallery of Art in DC, upon hearing that Biden and Kamala won the election, several workers in the gift shop burst into cheers."
1325117105528770565,2020-11-07 16:45:12+00:00,Everyone outside my apartment celebrating/cheering/honking as Biden wins the election is the best part about living in DC ❤️🥺
1325115486800142339,2020-11-07 16:38:46+00:00,Lol fireworks going off here in #Petworth upon the news that @JoeBiden has won the election against @realDonaldTrump
1325115245162065926,2020-11-07 16:37:48+00:00,Driving through DC as the election gets called and seeing all the smiling faces and cheers is.....so needed.
1325114149286899714,2020-11-07 16:33:27+00:00,CNN is making me emotional
1325114077664993281,2020-11-07 16:33:10+00:00,"D.C IS GOING CRAZY! SO MUCH HOLLERING, HORNS BEEPING, SCREAMING AND SHOUTING. 

I LOVE IT"
1325113758851756032,2020-11-07 16:31:54+00:00,VICE PRESIDENT KAMALA HARRIS
1325113605914828803,2020-11-07 16:31:17+00:00,BIDEN &amp; Kamala won !!!  Finally the election is over 🙌🏾
1325113515355615232,2020-11-07 16:30:56+00:00,George Biden won the election😳😳😳😳😳😳😳😳😳😳😳
